总账会计,广州欢乐岛康体设备有限公司,4500,广州,民营公司,五险 包吃包住 年终奖金 专业培训 带薪旅游 节日福利,3-4年经验 中专 招1人,150-500人
财务经理,广州研美实业有限公司,14000,广州-白云区,民营公司,包吃 包住宿 节日福利 绩效奖金 全勤奖 专业培训 带薪年假 社保,5-7年经验 大专 招1人,150-500人
财务会计,广州市科传计算机科技股份有限公司,5000,广州-越秀区,民营公司,五险一金 绩效奖金 年终双薪 带薪年假 商业保险,2年经验 本科 招1人,150-500人
财务分析经理（周末双休  五险一金）,新励成教育科技股份有限公司,16000,广州-海珠区,民营公司,五险一金 带薪年假 绩效奖金 全勤奖 节日福利 专业培训 交通补贴 餐饮补贴 定期体检 商业意外险,5-7年经验 本科 招2人,150-500人
项目主管,广州品润财务咨询有限公司,7000,广州-南沙区,民营公司,,2年经验 本科 招1人,少于50人
财务经理/财务总监,广东联影汇医疗信息科技有限公司,23000,广州-天河区,民营公司,五险一金 交通补贴 餐饮补贴 通讯补贴 年终奖金 员工旅游 定期体检 绩效奖金,10年以上经验 硕士 招1人,50-150人
高级财务分析经理,广州市新兴电缆实业有限公司,27500,广州-增城区,民营公司,绩效奖金 五险一金 提供食宿,10年以上经验 本科 招1人,500-1000人
销售会计,广州市宝同林贸易有限公司,5500,广州-番禺区,民营公司,,1年经验 大专 招1人,150-500人
财务主管,麦道传媒股份有限公司,9000,广州-天河区,民营公司,五险一金 员工旅游 专业培训 交通补贴 年终奖金 定期体检,2年经验 本科 招若干人,50-150人
总账主任,香港新世界集团成员-K11 Concepts Limited,8500,广州-天河区,外资（非欧美）,,3-4年经验 大专 招1人,150-500人
销售会计,MIDI.优品汇公司,6000,广州-白云区,合资,五险一金 定期体检 餐饮补贴 通讯补贴 绩效奖金 员工旅游,2年经验 大专 招1人,150-500人
会计,广州麦普科技有限公司,5250,广州-黄埔区,外资（非欧美）,带薪年假 绩效奖金 餐饮补贴 加班补贴 五险 生日福利,3-4年经验 大专 招1人,500-1000人
会计专员,乐金化学（广州）信息电子材料有限公司,7000,广州-黄埔区,外资（非欧美）,五险一金 年终奖金 绩效奖金 定期体检 员工旅游 免费班车 宿舍 专业培训 免费工作餐,3-4年经验 本科 招1人,150-500人
财务经理,广州恩飞投资有限公司,17500,广州-越秀区,民营公司,五险一金 餐饮补贴 补充医疗保险 补充公积金 专业培训 出国机会 员工旅游 绩效奖金 免费班车 年终奖金,3-4年经验 大专 招1人,500-1000人
总账会计,蓝盾信息安全技术股份有限公司,6750,广州,上市公司,五险一金 定期体检 绩效奖金,3-4年经验 大专 招1人,1000-5000人
全盘会计,广东达尔新型材料有限公司,5500,广州-黄埔区,民营公司,绩效奖金 定期体检 周末双休 六险一金 包午餐,2年经验 大专 招1人,少于50人
财务经理,广东省大艺餐饮管理有限公司,12500,异地招聘,民营公司,年终奖金 节日福利 住房补贴 交通补贴 绩效奖金 高温补贴 五险一金 周末双休,3-4年经验 大专 招1人,150-500人
总账会计,广州市泰基工程技术有限公司,8000,广州-黄埔区,民营公司,社保 员工旅游 餐饮补贴 专业培训 绩效奖金 定期体检 地铁上盖 自有食堂,3-4年经验 大专 招2人,1000-5000人
会计,广东合润投资发展有限公司,7000,广州-天河区,民营公司,员工旅游 节日福利 定期体检 周末双休 绩效奖金 五险一金,3-4年经验 本科 招1人,150-500人
房地产行业经验-财务经理（中级）,广州市忠雄会计师事务所（普通合伙）,11500,广州-海珠区,民营公司,周末双休 五险一金 带薪年假 员工旅游 专业培训 绩效奖金 年终奖金 定期体检 出国机会 包住,5-7年经验 大专 招1人,50-150人
事业部会计（上市公司）,白云电气集团有限公司,6500,广州-白云区,民营公司,五险一金 专业培训 绩效奖金 年终奖金 员工旅游 餐饮补贴 定期体检 节日礼物 优秀员工奖 午餐补助,3-4年经验 本科 招1人,5000-10000人
财务经理,广州管会教育科技有限公司,9000,广州-海珠区,民营公司,五险一金 员工旅游 交通补贴 绩效奖金 年终奖金 出国机会 专业培训 餐饮补贴 通讯补贴,5-7年经验 本科 招1人,150-500人
预算主管,广东信业地产集团有限公司,15833,广州,民营公司,五险一金 员工旅游 餐饮补贴 定期体检 年终奖金,5-7年经验 本科 招若干人,500-1000人
财务主管（双休/加班补贴）,珠海联邦制药股份有限公司中山分公司,7000,异地招聘,合资,做五休二 周末双休 带薪年假 五险一金 绩效奖金 节日福利 高温补贴,3-4年经验 大专 招若干人,1000-5000人
会计,广州南沙开发建设集团有限公司,7500,广州-南沙区,国企,,2年经验 本科 招1人,1000-5000人
SAP业务顾问/SAP Business Consultant,德国西克传感器,22500,广州-天河区,外资（欧美）,五险一金 绩效奖金 专业培训 员工旅游 补充医疗保险 定期体检 年终奖金 人才推荐奖 节日福利 带薪年假,5-7年经验 本科 招1人,150-500人
财务部经理,活力无限KTV集团（广州市顾睿投资管理有限公司）,18750,广州-越秀区,民营公司,带薪年假 节日福利 专业培训 绩效奖金 全勤奖 周末双休 餐饮补贴,3-4年经验 本科 招1人,500-1000人
制造业财务经理,锐通（广州）人力资源顾问有限公司,22500,异地招聘,民营公司,,5-7年经验 本科 招1人,少于50人
财务会计专员,广州安桥音响有限公司,5000,广州-花都区,合资,五险一金 免费班车 员工旅游 餐饮补贴 通讯补贴 专业培训 年终奖金 定期体检,3-4年经验 大专 招1人,150-500人
财务经理,广东华融建筑工程有限公司,12500,广州-黄埔区,民营公司,五险一金 包吃 节日福利 全勤奖 绩效奖金 岗位津贴 带薪年假 员工旅游,5-7年经验 大专 招1人,150-500人
会计/财务经理,广州卓威汽车用品有限公司,9500,广州-白云区,民营公司,绩效奖金 全勤奖 节日福利 带薪年假,5-7年经验 大专 招1人,50-150人
财务经理,广州缘喜商贸有限公司,12500,广州-番禺区,民营公司,,3-4年经验 大专 招1人,少于50人
成本会计主管（集团总部）,广州市香雪制药股份有限公司,6250,广州-黄埔区,上市公司,周末双休 带薪年假 五险一金 节日福利 定期体检,3-4年经验 大专 招若干人,1000-5000人
财务,广州太加出国服务有限公司,7000,广州-天河区,民营公司,五险一金 周末双休 带薪年假 节日福利,3-4年经验 大专 招1人,少于50人
财务副经理,广东富港投资集团有限公司,13000,广州-海珠区,民营公司,带薪年假 五险一金 定期体检 节日福利 年终奖金 专业培训,5-7年经验 本科 招1人,1000-5000人
会计,华邦美好家园养老集团有限公司,6500,广州-天河区,民营公司,五险一金 交通补贴 专业培训 绩效奖金 餐饮补贴 员工旅游 定期体检,2年经验 本科 招1人,500-1000人
会计,侨益物流股份有限公司,4750,广州,民营公司,五险一金 带薪年假 周末双休 餐饮补贴 通讯补贴 节日福利 高温补贴 加班补贴 专业培训,1年经验 本科 招4人,500-1000人
财务经理,广州市浩洋电子股份有限公司,10000,广州-番禺区,上市公司,五险一金 年终奖金 定期体检 绩效奖金 出国机会 餐饮补贴 周末双休 专业培训 员工旅游,3-4年经验 本科 招1人,1000-5000人
会计,广州九段建筑工程技术有限公司,6000,广州,民营公司,五险一金 通讯补贴 绩效奖金 周末双休 近地铁口 可接受实习生 驻场补助,1年经验 大专 招1人,50-150人
财务经理,广东昊翔电气设备工程有限公司,11500,广州-番禺区,民营公司,员工旅游 专业培训 出国机会 绩效奖金 年终奖金 定期体检,5-7年经验 大专 招1人,50-150人
总账会计/全盘会计（大小周）,广州光绵科技有限公司,7000,广州-白云区,民营公司,带薪年假 全勤奖 绩效奖金 员工旅游 定期体检 餐饮补贴 团建活动 五险 周末双休 专业培训,3-4年经验 大专 招1人,50-150人
税务会计,广东高捷航运物流有限公司,5750,广州,民营公司,,2年经验 本科 招若干人,500-1000人
财务经理,丰乐集团,20000,广州-增城区,民营公司,五险一金 员工旅游 通讯补贴 年终奖金 定期体检 提供食宿 员工生日会 拓展活动 法定假日 绩效奖金,5-7年经验 本科 招1人,500-1000人
财务主管,广州兴昊城汽车销售有限公司,8500,广州-白云区,民营公司,带薪年假 五险一金 全勤奖 节日福利 专业培训 餐饮补贴 通讯补贴,3-4年经验 大专 招1人,150-500人
全盘会计,广州宝生堂化妆品有限公司,5250,广州-白云区,民营公司,员工旅游 年终奖金 绩效奖金 包吃包住 全勤奖 节日福利 通讯补贴 加班补贴 带薪年假 做六休一,3-4年经验 大专 招1人,150-500人
财务经理\ 资深财务主管,东莞市艾米艾门服饰有限公司,11500,异地招聘,民营公司,五险一金 绩效奖金 工龄津贴 全勤奖 免费提供食宿 年终奖金 月休4天,8-9年经验 大专 招1人,150-500人
成本会计,广州博锐电子有限公司,5250,广州,民营公司,五险一金 员工旅游 餐饮补贴 专业培训 年终奖金 绩效奖金,2年经验 大专 招1人,150-500人
奶粉财务部营销财务专员（广州）,内蒙古伊利实业集团股份有限公司,9000,广州-荔湾区,上市公司,五险一金 专业培训 绩效奖金 交通补贴 通讯补贴,1年经验 本科 招1人,10000人以上
投资管理岗,广州市增城区城市建设投资集团有限公司,25000,广州-增城区,国企,周末双休 带薪年假 五险一金 绩效奖金 节日福利 高温补贴,3-4年经验 本科 招1人,500-1000人
成本会计,广东丹姿集团有限公司,7000,广州-白云区,民营公司,,2年经验 本科 招1人,1000-5000人
总账会计,本来生活,5250,广州-白云区,民营公司,五险一金 定期体检 年终奖金 股票期权 绩效奖金 员工旅游 专业培训,3-4年经验 本科 招1人,1000-5000人
酒店会计/财务主管（业主派驻）,广州市城投资产经营管理有限公司,8750,广州,国企,五险一金 带薪年假 餐饮补贴 定期体检,3-4年经验 本科 招1人,1000-5000人
财务助理实习生,广州市皓航运输有限公司,4500,广州-黄埔区,民营公司,带薪年假 五险一金 绩效奖金 全勤奖 通讯补贴 餐饮补贴,在校生/应届生 本科 招若干人,50-150人
电商会计     全日制本科,广东微链科技有限公司,7000,广州-天河区,民营公司,双休,3-4年经验 本科 招1人,50-150人
财务经理,河北建设集团股份有限公司广州分公司,12500,广州-黄埔区,上市公司,五险一金 年终奖金 带薪年假 包吃 包住宿,3-4年经验 本科 招1人,5000-10000人
会计,广东瑞联科技有限公司,6000,广州,上市公司,五险一金 员工旅游 绩效奖金 年终奖金,2年经验 大专 招1人,150-500人
会计,广州嘉泰富投资有限公司,7000,广州-荔湾区,民营公司,五险一金 周末双休 包吃,2年经验 大专 招1人,50-150人
会计,广州市经典汽车销售服务有限公司,5000,广州-番禺区,民营公司,员工旅游 专业培训 年终奖金 绩效奖金 餐饮补贴 五险,1年经验 中专 招1人,50-150人
财务经理,广州市例外服饰有限公司,12500,广州-海珠区,民营公司,带薪年假 五险一金 绩效奖金 节日福利 定期体检 周末双休 专业培训,5-7年经验 本科 招1人,500-1000人
资金主管/经理,广东天泰控股集团有限公司,12500,广州-越秀区,民营公司,五险一金 周末双休 提供午餐 年终奖金 绩效奖金 定期体检 专业培训,3-4年经验 本科 招1人,150-500人
财务会计,广东中洲塑料制品有限公司,5000,广州-增城区,民营公司,弹性工作 社会保障 全勤奖 节日福利 专业培训,5-7年经验 大专 招1人,50-150人
会计,广州立德工程咨询有限公司,5250,广州-越秀区,民营公司,周末双休 带薪年假 五险一金 绩效奖金 节日福利 专业培训 餐饮补贴 通讯补贴,3-4年经验 大专 招1人,50-150人
外账会计组长,广东微因电子商务有限公司,5500,广州-白云区,民营公司,带薪年假 绩效奖金 全勤奖 节日福利 专业培训 交通补贴 通讯补贴,1年经验 大专 招若干人,少于50人
实施项目经理,广东用友软件有限公司,16666,广州-天河区,民营公司,五险一金 交通补贴 餐饮补贴 通讯补贴 绩效奖金 定期体检 年终奖金 周末双休,3-4年经验 本科 招若干人,500-1000人
财务经理,广州中新延锋彼欧汽车外饰件有限公司,20833,广州-番禺区,合资,周末双休 带薪年假 包住宿 五险一金 高温补贴 通讯补贴 定期体检 交通补贴 年终奖金 绩效奖金,5-7年经验 本科 招1人,150-500人
外账会计（五险+年底双薪）,广州市沁果进出口贸易有限公司,4750,异地招聘,民营公司,带薪年假 五险一金 包吃 全勤奖 包住宿,2年经验 大专 招1人,50-150人
会计,喜洋洋科技物业(广东)有限公司,6000,广州-天河区,民营公司,固定双休 五险一金,3-4年经验 大专 招1人,500-1000人
主办会计,广州市亿福迪医疗科技有限公司,7000,广州-黄埔区,民营公司,五险一金 员工旅游 交通补贴 年终奖金 定期体检 节日福利 全勤奖,3-4年经验 大专 招1人,50-150人
会计,广州华生网络科技股份有限公司,5250,广州-黄埔区,民营公司,做五休二 带薪年假 年终奖金 员工旅游 专业培训 包住宿 五险,2年经验 大专 招1人,少于50人
财务分析咨询顾问,广州必云信息科技有限责任公司,8000,广州-天河区,民营公司,五险一金 交通补贴 绩效奖金 定期体检 年终奖金 员工旅游,1年经验 本科 招5人,50-150人
财务会计,勐海七彩孔雀茶叶有限公司,5250,广州,民营公司,带薪年假,3-4年经验 大专 招1人,50-150人
