审计经理,广东雅倩化妆品有限公司,12500,广州,民营公司,五险一金 年终奖金 绩效奖金,5-7年经验 大专 招1人,1000-5000人
审计专员,广州市人民印刷厂股份有限公司,5250,广州-海珠区,国企,五险一金 交通补贴 餐饮补贴 年终奖金 周末双休 带薪年假 生日礼物 节日福利,在校生/应届生 本科 招1人,150-500人
审计主管/经理,广州东方宾馆,7000,广州-越秀区,国企,带薪年假 五险一金 节日福利 专业培训 提供食宿 全身体检 年度旅游 周末双休 年终奖金,3-4年经验 本科 招1人,500-1000人
审计经理,广东皇派定制家居集团股份有限公司,20000,异地招聘,民营公司,包吃 包住宿 全勤奖 节日福利 专业培训 五险一金 员工旅游 年终奖金 绩效奖金,5-7年经验 本科 招1人,1000-5000人
QA审计工程师,百奥泰生物制药股份有限公司,15000,广州-黄埔区,上市公司,五险一金 员工旅游 餐饮补贴 专业培训 绩效奖金 定期体检,3-4年经验 本科 招1人,500-1000人
审计专员,广州易初莲花连锁超市有限公司,5250,广州,外资（非欧美）,,1年经验 本科 招若干人,10000人以上
审计主管,广州市有喜化妆品有限公司,7000,广州-花都区,民营公司,绩效奖金 定期体检 员工旅游 年终奖金 包吃包住 包吃 带薪年假 全勤奖 包住宿,1年经验 大专 招1人,1000-5000人
审计经理（工程）,侨鑫集团有限公司,17500,广州-天河区,外资（非欧美）,带薪年假 五险一金 包吃 包住宿 绩效奖金 节日福利 弹性工作,5-7年经验 本科 招1人,500-1000人
审计经理,广东信业地产集团有限公司,26666,广州-番禺区,民营公司,五险一金 免费班车 员工旅游 专业培训 绩效奖金 年终奖金 定期体检,5-7年经验 大专 招1人,500-1000人
审计专员,广州天赐高新材料股份有限公司,7000,广州,上市公司,五险一金 免费班车 员工旅游 专业培训 绩效奖金 年终奖金 周末双休 节日福利,1年经验 本科 招1人,1000-5000人
审计主管,广州德谷个人护理用品有限公司,9000,广州-花都区,民营公司,,3-4年经验 大专 招2人,1000-5000人
审计教研专员,广东中审软件技术有限公司,8500,广州-天河区,民营公司,五险一金 带薪年假 绩效奖金,1年经验 本科 招1人,50-150人
审计专员,广东斯泰克电子科技有限公司,9000,广州-南沙区,民营公司,,2年经验 大专 招若干人,500-1000人
审计助理,广州市白云泵业集团有限公司,4750,广州-黄埔区,民营公司,包住宿 餐饮补贴 绩效奖金,1年经验 本科 招2人,1000-5000人
财务审计总监,广州慈康生物科技有限公司,45833,广州-花都区,民营公司,五险一金 大小周 绩效奖金 定期体检 年终奖金 生日福利 带薪节假日 包吃住 通讯补贴 交通补贴,8-9年经验 本科 招1人,150-500人
审计与内控,安捷利（番禺）电子实业有限公司,11500,广州-南沙区,外资（非欧美）,,3-4年经验 本科 招2人,1000-5000人
审计/记账实习生,广州市粤程财税咨询服务有限公司,2500,广州-黄埔区,民营公司,,在校生/应届生 大专 招3人,少于50人
审计主管（土建造价方向）（PP001816）,广州国显科技有限公司,10000,广州-增城区,民营公司,五险一金 餐饮补贴 年终奖金 定期体检 加班补贴 包吃,3-4年经验 本科 招若干人,
工程审计岗,广州珠江实业开发股份有限公司,16250,广州-越秀区,国企,带薪年假 五险一金 年底双薪 绩效奖金 高温补贴 专业培训 年终奖金 餐饮补贴 通讯补贴,3-4年经验 本科 招1人,150-500人
综合审计主管/经理,中泰集团,20833,广州,民营公司,五险一金 周末双休 年终奖金 带薪年假 定期体检 员工旅游 节日福利等 通讯补贴 专业培训 绩效奖金,3-4年经验 本科 招1人,500-1000人
审计主任/专员-超威,广州超威生物科技有限公司,10416,广州-荔湾区,民营公司,五险一金 餐饮补贴 年终奖金 定期体检,2年经验 大专 招1人,500-1000人
审计专员,广州市聚赛龙工程塑料股份有限公司,6500,广州-从化区,民营公司,五险一金 免费班车 包住宿,5-7年经验 大专 招1人,150-500人
高级审计专员（财务方向）,中联重科股份有限公司,14000,异地招聘,上市公司,,5-7年经验 本科 招1人,10000人以上
工程审计岗,广州市天高集团有限公司,16000,广州-海珠区,民营公司,五险一金 餐饮补贴 通讯补贴 年终奖金 定期体检,5-7年经验 本科 招1人,1000-5000人
香港审计,广州雅博企业咨询服务有限公司,5750,广州-番禺区,外资（非欧美）,做五休二 周末双休 弹性工作 带薪年假 通讯补贴 五险一金,1年经验 本科 招1人,50-150人
审计专员（广州）,安佑生物科技集团股份有限公司,5250,广州,民营公司,,在校生/应届生 本科 招5人,
审计副总监/高级经理(J10722),雅士利国际集团有限公司,29166,广州-海珠区,上市公司,五险一金 补充医疗保险,5-7年经验 本科 招1人,10000人以上
7-10k/双休/高级审计员,珠海华百瑞信息科技有限公司,8500,广州-天河区,民营公司,做五休二 绩效奖金 餐饮补贴 弹性工作 带薪年假 包住宿 专业培训 免费班车 节日福利 五险一金,3-4年经验 本科 招2人,150-500人
