物业会计,广东宏太智慧谷科技企业孵化器有限公司,6000,广州-天河区,民营公司,,2年经验 本科 招1人,少于50人
财务经理/总监,广州市百城鞋业有限公司,12000,广州-花都区,民营公司,餐饮补贴 年终奖金 免费班车 员工旅游 购买六险 包吃包住,10年以上经验 本科 招1人,150-500人
财务经理,广东奥盛医疗科技有限公司,12500,广州-天河区,民营公司,五险一金 餐饮补贴 通讯补贴 年终奖金 绩效奖金,5-7年经验 本科 招1人,150-500人
税务经理,UR 快尚时装有限公司,20833,广州-白云区,民营公司,购买五险 带薪年假 节日福利 专业培训 员工旅游 免费班车 五险一金,5-7年经验 本科 招1人,5000-10000人
税务主管,广州新族化妆品有限公司,9000,广州-白云区,民营公司,专业培训 节日福利 彩妆产品福利 五险,3-4年经验 大专 招1人,少于50人
税务主管（财务主管）,广东联友办公家具有限公司,10000,广州-南沙区,合资,带薪年假 五险一金 包三餐 免费班车 节日福利 周末双休,3-4年经验 本科 招若干人,1000-5000人
会计,广州力迅房地产开发有限公司,7000,异地招聘,民营公司,,2年经验 大专 招2人,150-500人
财务主管,广州环贸中心雅诗阁服务公寓,5250,广州-天河区,外资（非欧美）,,1年经验 大专 招1人,150-500人
税务专员,广州点动信息科技股份有限公司,6000,广州-天河区,上市公司,带薪年假 绩效奖金 节日福利 专业培训 加班补贴 定期体检 餐饮补贴 通讯补贴,1年经验 大专 招1人,1000-5000人
总账会计,广州萌茶茶餐饮管理有限公司,5250,广州-天河区,民营公司,无责任高底薪 绩效奖金 弹性工作 带薪年假 节假日福利,2年经验 大专 招1人,50-150人
会计,广州市天太信息技术有限公司,7000,广州,民营公司,五险一金 全勤奖 节日福利 定期体检 员工旅游 餐饮补贴 周末双休,3-4年经验 大专 招若干人,50-150人
财务主管,广东千盈物联网科技有限公司,7000,广州-海珠区,民营公司,大小周 绩效奖金 带薪年假 法定假期 节日福利 老板nice 丰富的团建 员工旅游,5-7年经验 大专 招1人,少于50人
